1607
1237
894
823
1005
1515
1921
2031
1871
1690
1722
1829
1696
1341
1076
1027
1141
1660
2083
2137
1972
1722
1715
1803
1708
1326
1124
1064
1090
1541
2020
2090
1964
1621
1602
1693
1625
1253
1096
1050
1087
1467
1962
2062
1906
1580
1709
1949
1937
1510
1336
1288
1394
1753
2235
2391
2198
1844
2115
2424
2425
1876
1646
1646
1722
2030
2523
2672
2388
2037
2355
2775
2834
2205
1910
1877
1944
2248
2758
2834
2515
2114
2374
2792
2896
2256
1927
1989
2120
2484
3101
3134
2860
2476
2783
3116
3134
2495
2126
2244
2410
2825
3403
3352
3135
2801
3086
3330
3275
2581
2252
2458
2680
3076
3676
3642
3399
3043
3326
3542
